,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.04,447,56.602,0.069,0,9.675,2.9730000000000003,R
1,0.06,430,56.706,0.063,0,9.657,2.484,R
2,0.08,418,56.803999999999995,0.061,0,10.322000000000001,1.7819999999999998,R
3,0.1,409,56.786,0.069,0,11.482000000000001,1.386,R
4,0.12,396,57.133,0.064,0,11.86,1.056,R
5,0.14,383,57.256,0.057999999999999996,0,12.605,0.763,R
6,0.16,360,57.32899999999999,0.063,0,13.099,0.415,R
7,0.18,318,57.57899999999999,0.064,0,12.831,0.244,R
8,0.2,240,58.55,0.064,0,15.357999999999999,0.018000000000000002,R
9,0.22,179,59.983999999999995,0.07,0,23.061,0.0,R
10,0.24,200,59.636,0.063,0,21.761,0.0,R
11,0.26,183,59.898999999999994,0.061,0,22.756,0.0,R
12,0.28,149,60.308,0.066,0,26.113000000000003,0.0,R
13,0.3,110,60.948,0.064,0,30.447,0.0,R
14,0.32,145,60.283,0.069,0,31.6,0.0,R
15,0.34,148,60.228,0.07,0,28.799,0.0,R
16,0.36,82,61.132,0.066,0,34.561,0.0,R
17,0.38,93,61.193000000000005,0.07200000000000001,0,34.152,0.0,R
18,0.4,172,60.051,0.076,0,30.081,0.0,R
19,0.42,181,59.99,0.078,0,33.150999999999996,0.0,R
20,0.44,161,60.038999999999994,0.078,0,30.099,0.0,R
21,0.46,134,60.478,0.079,0,35.891999999999996,0.0,R
22,0.48,200,59.983999999999995,0.081,0,34.799,0.0,R
23,0.5,226,59.458999999999996,0.079,0,30.63,0.0,R
24,0.52,183,59.618,0.076,0,28.596999999999998,0.0,R
25,0.54,203,59.715,0.079,0,30.929000000000002,0.0,R
26,0.56,197,59.648,0.084,0,28.323,0.0,R
27,0.58,171,59.978,0.079,0,29.83,0.0,R
28,0.6,124,60.601000000000006,0.084,0,27.962,0.0,R
29,0.62,61,61.504,0.11,0,26.845,0.0,R
30,0.64,18,62.365,0.252,0,27.383000000000003,0.0,R
31,0.66,42,61.449,0.259,0,40.048,0.0,R
32,0.68,47,61.333,0.262,0,37.186,0.0,R
33,0.7,59,61.376000000000005,0.275,0,36.838,0.0,R
34,0.72,85,61.132,0.221,0,37.063,0.0,R
35,0.74,1,51.68899999999999,0.078,0,12.165,22.115,R
36,0.76,11,61.998000000000005,0.24,0,30.703000000000003,0.0,R
37,0.78,18,61.791000000000004,0.252,0,31.533,0.0,R
38,0.8,92,60.326,0.244,0,43.1,0.0,R
39,0.82,82,60.442,0.24600000000000002,0,43.815,0.0,R
40,0.84,91,60.398999999999994,0.23800000000000002,0,45.695,0.0,R
41,0.86,105,60.068999999999996,0.24,0,43.747,0.0,R
42,0.88,155,59.667,0.244,0,46.531000000000006,0.0,R
43,0.9,149,59.52,0.23800000000000002,0,36.514,0.0,R
44,0.92,149,59.586999999999996,0.24600000000000002,0,30.068,0.0,R
45,0.94,134,59.715,0.244,0,29.684,0.0,R
46,0.96,72,60.582,0.24100000000000002,0,35.605,0.0,R
47,0.98,43,61.058,0.24600000000000002,0,41.946999999999996,0.0,R
48,1.0,40,61.132,0.252,0,49.29600000000001,0.0,R
49,1.02,48,60.924,0.244,0,49.973,0.0,R
50,1.04,61,60.765,0.24600000000000002,0,46.61600000000001,0.0,R
51,1.06,70,60.538999999999994,0.24600000000000002,0,44.193000000000005,0.0,R
52,1.08,78,60.417,0.24600000000000002,0,44.089,0.0,R
53,1.1,79,60.405,0.24100000000000002,0,41.922,0.0,R
54,1.12,95,60.216,0.244,0,43.338,0.0,R
55,1.14,113,59.928999999999995,0.249,0,32.821,0.0,R
56,1.16,121,59.831,0.244,0,27.45,0.0,R
57,1.18,110,60.001999999999995,0.244,0,26.998,0.0,R
58,1.2,111,59.946999999999996,0.252,0,27.755,0.0,S
59,1.22,115,59.911,0.24,0,25.618000000000002,0.0,S
60,1.24,102,60.038999999999994,0.244,0,31.497,0.0,S
61,1.26,105,60.045,0.24,0,33.725,0.0,S
62,1.28,108,60.015,0.24,0,34.005,0.0,S
63,1.3,127,59.74,0.24600000000000002,0,35.147,0.0,S
64,1.32,143,59.513999999999996,0.247,0,36.325,0.0,S
65,1.34,158,59.336999999999996,0.247,0,34.86,0.0,S
66,1.36,23,60.601000000000006,0.24,0,22.811,0.0,S
67,1.38,186,58.006,0.244,0,30.374000000000002,0.0,S
68,1.4,193,57.756,0.24100000000000002,0,26.461,0.0,S
69,1.42,131,58.635,0.24,0,32.595,0.0,S
70,1.44,165,58.659,0.23800000000000002,0,38.303000000000004,0.0,S
71,1.46,200,58.055,0.24600000000000002,0,32.937,0.0,S
72,1.48,203,57.872,0.247,0,29.47,0.0,S
73,1.5,209,57.872,0.252,0,27.601999999999997,0.0,S
74,1.52,46,60.155,0.24600000000000002,0,28.396,0.0,S
75,1.54,163,58.305,0.249,0,29.36,0.0,S
76,1.56,177,58.18899999999999,0.259,0,29.794,0.0,S
77,1.58,197,58.025,0.252,0,27.761,0.0,S
78,1.6,228,57.652,0.24100000000000002,0,24.366999999999997,0.0,S
79,1.62,236,57.426,0.244,0,22.328000000000003,0.0,S
80,1.64,255,57.273999999999994,0.252,0,20.955,0.0,S
81,1.66,250,57.207,0.249,0,20.461,0.0,S
82,1.68,242,57.378,0.247,0,20.815,0.0,S
83,1.7,241,57.303999999999995,0.256,0,21.517,0.0,S
84,1.72,257,57.085,0.253,0,21.523000000000003,0.0,S
85,1.74,254,57.256,0.252,0,21.962,0.0,S
86,1.76,251,57.396,0.252,0,24.764,0.0,S
87,1.78,250,57.262,0.244,0,23.299,0.0,S
88,1.8,237,57.475,0.256,0,21.016,0.0,S
89,1.82,189,57.988,0.252,0,31.173000000000002,0.0,S
90,1.84,192,58.141000000000005,0.256,0,28.054000000000002,0.0,S
91,1.86,174,58.397,0.252,0,22.956999999999997,0.0,S
92,1.88,164,58.635,0.252,0,19.826,0.0,S
93,1.9,124,59.215,0.24600000000000002,0,18.971,1.172,S
94,1.92,151,59.007,0.256,0,17.677,3.6010000000000004,S
95,1.94,172,58.36600000000001,0.247,0,20.455,3.772,S
96,1.96,187,58.232,0.24600000000000002,0,23.14,2.722,S
97,1.98,195,58.208,0.256,0,26.826999999999998,1.514,S
98,2.0,209,57.86600000000001,0.256,0,26.449,0.775,S
99,2.02,230,57.713,0.272,0,21.553,0.281,S
100,2.04,231,57.622,0.252,0,20.949,0.043,S
101,2.06,252,57.567,0.264,0,21.26,0.0,S
102,2.08,246,57.273999999999994,0.272,0,20.387,0.0,S
103,2.1,222,57.56100000000001,0.26899999999999996,0,20.192,0.0,S
104,2.12,202,58.092,0.278,0,23.316999999999997,0.0,S
105,2.14,193,58.122,0.267,0,23.336,0.0,S
106,2.16,195,58.122,0.278,0,23.47,0.0,S
107,2.18,207,57.933,0.259,0,23.287,0.0,S
108,2.2,203,57.994,0.249,0,23.976999999999997,0.0,S
109,2.22,188,58.08,0.237,0,23.427,0.0,S
110,2.24,186,58.128,0.233,0,23.261999999999997,0.0,S
111,2.26,187,58.18899999999999,0.24,0,22.499000000000002,0.0,S
112,2.28,185,58.281000000000006,0.23,0,22.785999999999998,0.0,S
113,2.3,195,58.098,0.221,0,21.468000000000004,0.0,S
114,2.32,214,57.872,0.214,0,21.858,0.0,S
115,2.34,235,57.695,0.209,0,19.899,0.0,S
116,2.36,250,57.512,0.214,0,18.715,0.0,S
117,2.38,279,57.176,0.215,0,17.128,0.0,S
118,2.4,289,56.766999999999996,0.215,0,15.388,0.0,S
119,2.42,221,57.762,0.214,0,18.996,0.0,S
120,2.44,227,58.17100000000001,0.21100000000000002,0,21.84,0.0,S
121,2.46,284,57.358999999999995,0.21100000000000002,0,20.461,0.0,S
122,2.48,305,57.071999999999996,0.209,0,17.677,0.0,S
123,2.5,316,57.07899999999999,0.209,0,17.415,0.0,S
124,2.52,312,56.786,0.20800000000000002,0,16.273,0.0,S
125,2.54,308,56.736999999999995,0.20600000000000002,0,15.425,0.0,S
126,2.56,340,56.773,0.201,0,14.380999999999998,0.0,S
127,2.58,343,56.596000000000004,0.198,0,13.71,0.0,S
128,2.6,326,56.626999999999995,0.2,0,13.777000000000001,0.0,S
129,2.62,351,56.541000000000004,0.2,0,12.739,0.0,S
130,2.64,314,56.602,0.19399999999999998,0,12.519,0.0,S
131,2.66,301,56.858999999999995,0.191,0,12.677999999999999,0.0,S
132,2.68,286,56.901,0.195,0,13.435,0.0,S
133,2.7,289,57.07899999999999,0.198,0,14.698,0.0,S
134,2.72,277,57.176,0.2,0,15.352,0.0,S
135,2.74,274,57.358999999999995,0.203,0,16.09,0.0,S
136,2.76,256,57.43899999999999,0.215,0,15.797,0.0,S
137,2.78,255,57.658,0.23800000000000002,0,16.554000000000002,0.0,S
138,2.8,239,57.756,0.24600000000000002,0,17.183,0.0,S
139,2.82,215,57.988,0.255,0,17.793,0.0,S
140,2.84,155,58.58,0.256,0,18.22,0.0,S
141,2.86,71,59.856,0.249,0,26.357,0.0,S
142,2.88,156,59.086999999999996,0.244,0,31.6,0.0,S
143,2.9,233,58.202,0.253,0,28.115,0.0,S
144,2.92,236,57.773999999999994,0.24,0,21.712,0.0,S
145,2.94,214,58.067,0.249,0,17.616,0.0,S
146,2.96,182,58.324,0.249,0,18.445999999999998,0.0,S
147,2.98,154,58.641000000000005,0.244,0,22.109,0.0,S
148,3.0,25,33.400999999999996,0.244,0,11.61,19.014,S
149,3.02,155,58.153,0.261,0,22.346999999999998,6.806,S
150,3.04,114,58.971000000000004,0.264,0,26.625999999999998,1.9409999999999998,S
151,3.06,111,59.044,0.262,0,29.073,0.183,S
152,3.08,113,58.995,0.276,0,29.104,0.0,S
153,3.1,157,58.678000000000004,0.262,0,27.987,0.0,S
154,3.12,200,58.086000000000006,0.264,0,25.105999999999998,0.0,S
155,3.14,193,58.067,0.259,0,20.619,0.0,S
156,3.16,195,58.086000000000006,0.272,0,18.629,0.0,S
157,3.18,190,57.927,0.27899999999999997,0,20.18,0.0,S
158,3.2,179,58.232,0.272,0,21.034000000000002,0.0,S
159,3.22,193,58.11,0.262,0,20.851,0.0,S
160,3.24,207,57.842,0.272,0,20.802,0.0,S
161,3.26,202,57.854,0.275,0,20.223,0.0,S
162,3.28,230,57.726000000000006,0.267,0,19.643,0.0,S
163,3.3,241,57.358999999999995,0.267,0,18.782,0.0,S
164,3.32,254,57.268,0.275,0,19.289,0.0,S
165,3.34,264,57.243,0.26899999999999996,0,18.935,0.0,S
166,3.36,277,57.085,0.26899999999999996,0,17.158,0.0,S
167,3.38,290,56.773,0.272,0,15.913,0.0,S
168,3.4,300,56.706,0.275,0,18.007,0.0,S
169,3.42,317,56.688,0.282,0,15.699000000000002,0.0,S
170,3.44,295,56.706,0.27,0,15.547,0.0,S
171,3.46,299,56.681999999999995,0.282,0,15.425,0.0,S
172,3.48,324,56.676,0.275,0,15.492,0.0,S
173,3.5,310,56.566,0.285,0,15.413,0.0,S
174,3.52,297,56.59,0.278,0,15.333,0.0,S
175,3.54,298,56.621,0.276,0,15.114,0.0,S
176,3.56,308,56.657,0.272,0,15.443,0.0,S
177,3.58,309,56.676,0.282,0,15.419,0.0,S
178,3.6,284,56.651,0.267,0,15.443,0.0,S
179,3.62,293,56.736999999999995,0.262,0,15.761,0.0,S
180,3.64,304,56.786,0.27899999999999997,0,16.041,0.0,S
181,3.66,300,56.755,0.27899999999999997,0,16.102,0.0,S
182,3.68,279,56.778999999999996,0.276,0,15.754000000000001,0.0,S
183,3.7,290,56.84,0.27899999999999997,0,15.889000000000001,0.0,S
184,3.72,291,56.963,0.275,0,16.151,0.0,S
185,3.74,271,56.938,0.275,0,16.34,0.0,S
186,3.76,277,56.888999999999996,0.27899999999999997,0,16.53,0.0,S
187,3.78,279,57.048,0.282,0,16.066,0.0,S
188,3.8,282,56.998999999999995,0.272,0,15.992,0.0,S
189,3.82,279,56.931999999999995,0.27,0,16.029,0.0,S
190,3.84,279,56.833999999999996,0.26899999999999996,0,16.029,0.0,S
191,3.86,296,56.888999999999996,0.27,0,16.029,0.0,S
192,3.88,297,56.816,0.262,0,15.98,0.0,S
193,3.9,283,56.816,0.272,0,16.102,0.0,S
194,3.92,298,56.895,0.27,0,16.035,0.0,S
195,3.94,291,56.798,0.275,0,15.919,0.0,S
196,3.96,279,56.901,0.27,0,15.761,0.0,S
197,3.98,282,56.888999999999996,0.262,0,15.638,0.0,S
198,4.0,279,56.968999999999994,0.26899999999999996,0,15.735999999999999,0.0,S
199,4.02,267,57.146,0.282,0,15.974,0.0,S
200,4.04,253,57.231,0.27899999999999997,0,16.09,0.0,S
201,4.06,245,57.273999999999994,0.284,0,16.34,0.0,S
202,4.08,235,57.38399999999999,0.278,0,17.012,0.0,S
203,4.1,225,57.683,0.293,0,17.457,0.0,S
204,4.12,211,57.701,0.285,0,18.141,0.0,S
205,4.14,205,57.756,0.282,0,18.636,0.0,S
206,4.16,192,58.025,0.29100000000000004,0,18.91,0.0,S
207,4.18,172,58.244,0.27899999999999997,0,19.453,0.0,S
208,4.2,156,58.385,0.285,0,19.844,0.0,S
209,4.22,143,58.672,0.29,0,20.064,0.0,S
210,4.24,128,58.769,0.287,0,20.058,0.0,S
211,4.26,113,58.995,0.27899999999999997,0,19.783,0.0,S
212,4.28,104,59.056000000000004,0.287,0,20.119,0.0,S
213,4.3,107,59.056000000000004,0.29,0,20.369,0.0,S
214,4.32,83,59.349,0.287,0,19.997,0.0,S
215,4.34,146,56.803999999999995,0.264,0,19.643,0.0,S
216,4.36,137,56.803999999999995,0.287,0,19.423,0.0,S
217,4.38,143,56.748999999999995,0.29100000000000004,0,20.754,0.0,S
218,4.4,148,56.736999999999995,0.295,0,20.766,0.0,S
219,4.42,146,56.786,0.284,0,22.066,0.0,S
220,4.44,129,56.895,0.27899999999999997,0,24.538,0.0,S
221,4.46,81,57.622,0.29,0,27.578000000000003,0.0,S
222,4.48,47,58.092,0.285,0,26.101,0.0,S
223,4.5,49,58.183,0.282,0,33.364000000000004,0.0,S
224,4.52,115,56.833999999999996,0.295,0,31.326,0.0,S
225,4.54,101,57.103,0.285,0,30.648000000000003,0.0,S
226,4.56,88,57.193999999999996,0.295,0,32.156,0.0,S
227,4.58,83,57.358999999999995,0.299,0,36.349000000000004,0.0,S
228,4.6,78,57.468999999999994,0.299,0,30.061999999999998,0.0,S
229,4.62,92,57.468999999999994,0.301,0,26.809,0.0,S
230,4.64,76,57.573,0.302,0,31.625,0.0,S
231,4.66,79,57.597,0.314,0,31.051,0.0,S
232,4.68,77,57.628,0.308,0,27.546999999999997,0.0,S
233,4.7,77,57.597,0.31,0,30.16,0.0,S
234,4.72,73,57.658,0.31,0,29.287,0.0,S
235,4.74,67,57.64,0.31,0,32.327,0.0,S
236,4.76,77,57.549,0.314,0,29.849,0.0,S
237,4.78,63,57.622,0.31,0,31.698,0.0,S
238,4.8,76,57.567,0.314,0,30.63,0.0,S
239,4.82,65,57.57899999999999,0.313,0,28.994,0.0,S
240,4.84,70,57.591,0.31,0,30.837,0.0,S
241,4.86,64,57.628,0.308,0,35.898,0.0,S
242,4.88,66,57.567,0.302,0,36.661,0.0,S
243,4.9,63,57.597,0.305,0,34.286,0.0,S
244,4.92,61,57.773999999999994,0.308,0,31.471999999999998,0.0,S
245,4.94,62,57.695,0.308,0,31.863000000000003,0.0,S
246,4.96,64,57.695,0.31,0,32.424,0.0,S
247,4.98,63,57.68899999999999,0.31,0,33.853,0.0,S
248,5.0,61,57.701,0.31,0,32.663000000000004,0.0,S
249,5.02,55,57.78,0.313,0,28.396,0.0,S
250,5.04,49,57.872,0.314,0,29.500999999999998,0.0,S
251,5.06,50,57.86600000000001,0.314,0,31.893,0.0,S
252,5.08,47,57.848,0.314,0,29.958000000000002,0.0,S
253,5.1,55,57.787,0.308,0,29.458000000000002,0.0,S
